sample_file_path|inputs/region/attr_config/attr_selection_hlr.csv
title|File to configure the selection of HLR attributes for parameter regionalization.
select|Whetehr to select this attribute for parameter regionalization (1 for yes, 0 for no).
attr_name|Name of the HLR attribute to be selected for parameter regionalization.
description|Description of the HLR attribute.
